file_name,blur_score,contrast_score,ocr_confidence,num_pages_fake,blur_ocr_interaction,blur_contrast_ratio,ocr_blur_product,blur_squared,ocr_squared,contrast_squared,overall_image_quality,is_critical_low_blur,is_low_blur,is_excellent_blur,is_low_ocr,is_medium_ocr,is_high_ocr,is_low_contrast,is_multipage,is_high_risk_ocr,is_multipage_low_quality,label_quality_bad
INVOICE.jpg,25.94770398391334,27.930075344132696,0.7017971423689057,1,17.937376385879286,0.9883231276672552,0.1793737638587928,761.9775260715166,0.4222558547986643,780.0891087289291,0.4299082012187641,1,1,0,1,0,0,1,0,1,0,0
INVOICE.jpg,42.21919730272268,43.9759447835264,0.9404604004406474,1,39.11099606146697,1.0213319778234888,0.3911099606146697,2017.270960713248,0.7582868353883596,1933.883719603763,0.5999298619363048,0,1,0,0,0,1,0,0,0,0,0
nan.jpg,64.20983628540543,48.88164738696168,0.8678301402190669,1,54.888919648351774,1.397422933307945,0.5488891964835177,4666.028831822735,0.6456868589443118,2389.415451263257,0.6680837215774158,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,29.20268686505335,22.433787737021262,0.913188246441083,3,26.26827266515576,1.3848168277988824,0.2626827266515575,965.1391128772748,0.7149457934140433,503.2748322297256,0.4745416194348561,1,1,0,0,1,0,1,1,0,1,1
INVOICE.jpg,22.31201279650285,66.22975849849176,0.7560122158183709,1,16.615597156867576,0.3583915147179026,0.1661559715686757,563.406422624838,0.4900158354480476,4386.380910768542,0.5105401192182452,1,1,0,0,1,0,0,0,1,0,1
INVOICE.jpg,16.34781177161407,37.9815490535755,0.6787090455271153,1,10.92928262802317,0.4578878190649619,0.1092928262802317,302.45693721154765,0.3949296711936966,1442.598068509162,0.4067846155176337,1,1,0,1,0,0,0,0,1,0,1
INVOICE.jpg,46.23946637491756,45.45624410877221,0.8859942375365663,1,40.35451216995939,1.0821598123147942,0.4035451216995939,2419.7467752796874,0.672998790250344,2066.2701284762884,0.6002084762462271,0,1,0,0,1,0,0,0,0,0,0
nan.jpg,35.67512879780685,45.66728006711645,1.0,1,35.340133423280264,0.8310603082049074,0.3534013342328027,1440.3743942282797,0.8670836106083357,2085.500468728452,0.6000781219591965,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,61.75456592330311,40.93426990458527,1.0,1,63.6547027378054,1.6049228500991624,0.636547027378054,4316.009973263456,0.9388118205794131,1675.6144526214357,0.7009288106953735,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,46.24835053659117,41.80766750350712,0.9191050081130332,1,41.87065661460602,1.1768265170572698,0.4187065661460602,2420.6766946077555,0.7242404114698721,1747.881062083805,0.603674744677525,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,71.83631340757272,34.92319096876234,0.7773097877380463,1,55.00302356848317,2.188276778262787,0.5500302356848318,5840.262476223419,0.5180131225251771,1219.6292674406436,0.6392279666956434,0,0,1,0,1,0,0,0,0,0,0
INVOICE.jpg,64.91903570803773,25.95065024250728,1.0,1,68.21307925829369,2.6613129396766664,0.682130792582937,4769.670888706968,0.975544076408942,673.4362480089432,0.6893148361901218,0,0,0,0,0,1,1,0,0,0,0
INVOICE.jpg,33.65112964874608,12.168485162822698,0.9330487336142904,2,30.92803772995748,2.9419496899938533,0.3092803772995747,1281.573706017109,0.7463819781372006,148.07203115783614,0.4853439674014548,0,1,0,0,0,1,1,1,0,1,1
INVOICE.jpg,55.76942148414112,20.629612264818054,0.8823035207839438,1,48.468830700887935,2.8759226375232174,0.4846883070088794,3519.950625481872,0.6674035517727563,425.5809021967315,0.5848430223507265,0,0,0,0,1,0,1,0,0,0,0
nan.jpg,56.40376387753185,39.85929624578412,0.801432776537209,1,44.52701447155189,1.5053954352238477,0.4452701447155189,3600.480511037084,0.55066400489381,1588.7634972091796,0.5994561919180972,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,49.911901023225596,25.20064364214816,0.9511634169692599,1,46.76356808971903,2.1070003486013404,0.4676356808971902,2819.372865269657,0.775644586574621,635.0724399785425,0.5944908755926881,0,0,0,0,0,1,1,0,0,0,0
INVOICED.jpg,62.69091150675073,44.81810630565769,0.6343496338692106,1,39.17253424077463,1.488069511612682,0.3917253424077463,4447.8840941005565,0.3449926766032249,2008.6626528252336,0.5786360895207796,0,0,0,1,0,0,0,0,0,0,0
INVOICE.jpg,44.54294107265226,37.93089263432687,0.9842227675056525,1,43.18378323026695,1.2492747463564755,0.4318378323026695,2245.443186285391,0.8304993622054918,1438.7526160368325,0.6106742436650143,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,60.93887371113975,22.381429299918068,0.6089847856190654,1,36.55520778452102,2.896534680120122,0.3655520778452102,4202.745958784789,0.3179547917656884,500.928377507231,0.5190191008149472,0,0,0,1,0,0,1,0,0,0,1
INVOICE.jpg,56.98677963258043,45.47803150857906,0.9296400890368122,1,52.18399812012733,1.3330443360812727,0.5218399812012733,3675.297705853649,0.7409385246436659,2068.251349895309,0.6544131318747873,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,82.31385651481651,36.54619545627097,0.9558454644826705,1,77.50130655414172,2.396088812343287,0.7750130655414171,7668.142795769352,0.7832995130076233,1335.624402327961,0.7393448883916642,0,0,1,0,0,1,0,0,0,0,0
14296128.jpg,39.63375760584638,27.24370955420764,0.9050884454911787,1,35.33496459855169,1.5476442475491372,0.3533496459855169,1777.7667971468834,0.7023191822373441,742.2197102740247,0.5453756207600081,0,1,0,0,1,0,1,0,0,0,0
94240125.jpg,50.62762606316469,34.01428345312562,0.8246474672785529,1,41.12484594889127,1.5834281840373088,0.4112484594889127,2900.8109108099065,0.5830276451379731,1156.9714788295755,0.5737825496223726,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,65.89322480346893,26.92415337001692,0.7361315910553814,1,47.77983098339983,2.603579461010022,0.4777983098339983,4913.894380942161,0.4645830927209596,724.9100346921936,0.5877565841379191,0,0,0,1,0,0,1,0,0,0,0
INVOICE.jpg,50.49326227036024,4.060485798313636,0.8823457749179047,1,43.88545766949764,13.229013939939168,0.4388545766949764,2885.4340591935093,0.6674674781511296,16.48754491830672,0.5320731892187237,0,0,0,0,1,0,1,0,0,0,0
nan.jpg,47.04225453709346,46.52888014188842,0.9706969952249862,1,44.98007794303152,1.075567484259835,0.4498007794303152,2504.497184170089,0.8078297809832106,2164.9366872582186,0.6327928209410205,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,38.733117847593526,36.48149067402971,0.9517029073993604,1,36.31050124920884,1.129489026569867,0.3631050124920884,1697.8886579850252,0.7765247118933432,1330.8991617993163,0.5756042756726192,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,49.60363404971266,43.41357440855501,1.0,1,49.713259317892046,1.2155143399394464,0.4971325931789204,2784.654267697842,0.8875098717555225,1884.7384429271428,0.6512486291211362,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,38.414620843424956,31.05736097851643,0.9221172136681552,1,34.89241837692835,1.3158431790441891,0.3489241837692834,1670.0804600997046,0.7289953324272309,964.5596709498752,0.5539821668791856,0,1,0,0,0,1,0,0,0,0,0
INV25419739.jpg,40.592615055881126,33.0432646432763,0.9869987938795578,1,39.46499418890056,1.3068815142052552,0.3946499418890056,1864.8261623754497,0.8351908600134614,1091.857338285594,0.5870899651588981,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,65.03582727175996,29.961510052587705,0.8787771519150368,1,56.2962953726512,2.309197629174007,0.5629629537265118,4786.847927707329,0.6620792890328392,897.6920846313142,0.636866587941365,0,0,0,0,1,0,1,0,0,0,0
nan.jpg,48.07005700867568,29.16636239781401,1.0,1,50.01403681548273,1.7533333800435509,0.5001403681548273,2615.1317121065304,0.9565116231050332,850.6766955206191,0.629621922364122,0,0,0,0,0,1,1,0,0,0,0
nan.jpg,59.663662433157064,31.978655912883447,0.7817897446671433,3,45.94605931789253,1.9848232364723808,0.4594605931789253,4028.692411654276,0.5240013759145381,1022.6344339945954,0.5644670340409205,0,0,0,0,1,0,0,1,0,0,0
INVOICE.jpg,56.807651388600576,49.44801356102781,0.8336378030923386,1,46.647956759681264,1.222165788181738,0.4664795675968126,3652.228673934782,0.5958093164820136,2445.1060451315907,0.6305742771873527,0,0,0,0,1,0,0,0,0,0,0
nan.jpg,59.86864974651655,33.100164648855454,0.8166932580924643,1,48.16225632297004,1.924161153677744,0.4816225632297004,4056.4228411850113,0.5718346003203741,1095.6208997813403,0.6037846259429565,0,0,0,0,1,0,0,0,0,0,1
nan.jpg,32.56603098935329,38.19458312183488,0.7192099850244728,1,23.071133431993,0.9070582810366414,0.2307113343199299,1200.2561955630586,0.4434696523996075,1458.826179850754,0.4807229745699177,1,1,0,1,0,0,0,0,1,0,1
INVOICE.jpg,39.417410427614215,42.57702327526888,0.9343943662863226,1,36.27995098222859,0.9848836564391618,0.3627995098222859,1758.411322791976,0.7485363783844463,1812.802910982788,0.584733989344649,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,29.24296873239854,24.69386866041249,0.7653018133505461,2,22.044618793004258,1.2598082695217254,0.2204461879300425,967.8035539656393,0.5021320863491375,609.7871494177022,0.4396189414193239,1,1,0,0,1,0,1,1,1,1,1
INVOICE.jpg,53.6267112725743,25.849022846035425,0.91753807777611,1,48.467838434291046,2.207034709819965,0.4846783843429105,3254.667453499375,0.7217730831353555,668.1719820948613,0.5987222736261439,0,0,0,0,1,0,1,0,0,0,0
INVOICE.jpg,52.053798135123245,44.005638343221136,0.8100914126218925,1,41.5369728759031,1.2583928292213855,0.415369728759031,3066.543572082572,0.5626269691390032,1936.4962059943743,0.5943582346290827,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,33.573038657243,21.594298865544644,0.6118498595645753,1,20.234100657594748,1.6539549230083035,0.2023410065759475,1275.632553961898,0.3209535756594568,466.3137434944627,0.4164792694422041,0,1,0,1,0,0,1,0,1,0,1
359630.jpg,53.44139865343976,41.95497497581765,0.9997196144396095,1,52.6264917818462,1.355084836462488,0.5262649178184621,3232.212641507326,0.8568581168512357,1760.219925221485,0.6568770894912668,0,0,0,0,0,1,0,0,0,0,0
170848.jpg,49.36839791706805,15.542568505373342,0.8187606942961158,1,39.81570503828364,3.3790791306445893,0.3981570503828364,2758.3054695540623,0.574733431519425,241.5714357442233,0.5302427537857065,0,0,0,0,1,0,1,0,0,0,1
INVOICE.jpg,54.129358221134275,38.53302773220858,0.940562390912081,1,50.14976220154311,1.4944172709520624,0.501497622015431,3315.9658458939302,0.7584513127557014,1484.7942262111555,0.633423424146413,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,60.9480804243223,49.60068190997536,0.9330571853933711,1,56.01659217479017,1.3072074742964928,0.5601659217479017,4204.01596583257,0.7463955000121738,2460.227645934557,0.6785153492399245,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,44.887865918133286,34.22228895726644,0.9480766165990335,1,41.91995276400204,1.39537853570604,0.4191995276400204,2280.3536743824257,0.7706183735784214,1171.1650614746402,0.5928273005619185,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,56.69359947164362,27.939661228318663,0.8906944743084269,1,49.740618378692005,2.158663886864036,0.49740618378692,3637.578339804381,0.6801583046669794,780.6246695532132,0.6056234990231123,0,0,0,0,1,0,1,0,0,0,0
INVOICE.jpg,36.17771076331972,32.231468330182125,0.9261900939715978,1,33.005749932581146,1.19407917615215,0.3300574993258114,1481.2434994051837,0.7354493228490373,1038.8675507195333,0.5493213759846395,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,49.29514928016158,48.27748582753573,0.81929913450815,1,39.78277496127505,1.0862547248518717,0.3978277496127506,2750.1264628264094,0.5754896020282951,2330.715637827913,0.5956143486568367,0,0,0,0,1,0,0,0,0,0,0
nan.jpg,47.763738469736026,36.587708248262416,0.8572079471694858,1,40.33043361188201,1.3887857091292173,0.4033043361188201,2581.908909693687,0.6299772502490774,1338.6603948599695,0.5788179953325798,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,70.85575691369009,42.223234845238906,1.0,1,71.76476320326657,1.785236571590182,0.7176476320326656,5681.912955875896,0.9064167785771712,1782.801560796197,0.7314918272079669,0,0,1,0,0,1,0,0,0,0,0
nan.jpg,65.48377116754409,40.67858250809106,0.8702606350073202,1,56.134700826379984,1.7125371716690905,0.5613470082637998,4853.015262928111,0.6493086186928533,1654.747074867572,0.6572086267288741,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,77.18914038131221,16.267489092958662,0.904433511759161,4,68.76718410632492,5.047865793640393,0.6876718410632492,6743.05499412169,0.7013031354535393,264.63120138952905,0.6330448048310356,0,0,1,0,1,0,1,1,0,0,1
INVOICE.jpg,72.99672830688637,22.26232432491647,0.9671604723803117,1,69.54250416814962,3.48822923077949,0.6954250416814961,6030.468926561099,0.8019542003900099,495.6110843477676,0.679752612019763,0,0,1,0,0,1,1,0,0,0,0
nan.jpg,50.731627157426146,28.617490485172773,1.0,3,51.504410549796745,1.8859031076460409,0.5150441054979674,2912.7410525578307,0.9107243857989146,818.9607616689542,0.6051409199318403,0,0,0,0,0,1,1,1,0,1,1
INVOICE.jpg,53.15663374815461,28.468540482134173,1.0,1,53.1178499877046,1.986389446957293,0.531178499877046,3197.8584330414783,0.8823110986288281,810.4577971829123,0.6336206746490022,0,0,0,0,0,1,1,0,0,0,0
INVOICE.jpg,83.04442862489124,30.06877908111366,0.9196099530534266,1,75.2250621641892,2.938101798498991,0.7522506216418918,7804.863202393228,0.7250364075402309,904.1314754288184,0.7173672811297866,0,0,1,0,0,1,0,0,0,0,0
INVOICE.jpg,80.15285517295206,31.28186118363112,0.853451923621496,1,67.38239601173278,2.725828608421572,0.6738239601173278,7270.801485260558,0.6244686093391905,978.5548391119676,0.6875868463085851,0,0,1,0,1,0,0,0,0,0,0
INVOICE.jpg,60.15675161805838,23.816106496597527,0.8047771842962963,1,47.68792472773117,2.6871118331857136,0.4768792472773118,4095.557679081903,0.5552694756206059,567.206928657275,0.5824275387908134,0,0,0,0,1,0,1,0,0,0,0
nan.jpg,41.81054495784949,44.21832953727017,0.9804401384485291,1,40.37897605110559,1.005901910049685,0.4037897605110558,1978.4084084114447,0.8241279707484315,1955.26066706662,0.6118494501405738,0,1,0,0,0,1,0,0,0,0,1
INVOIC.jpg,52.97975866187407,19.56236607716705,0.9200436190743644,1,48.01387795208533,2.881115826251762,0.4801387795208532,3176.612525883229,0.7257203883740175,382.68616653709626,0.5845520749610223,0,0,0,0,0,1,1,0,0,0,0
nan.jpg,22.85845576316159,44.07863480842979,0.880814331202433,1,19.83259990676672,0.5516846355388427,0.1983259990676672,591.3411044323398,0.6651525086176177,1942.9260465749185,0.5087176298910433,1,1,0,0,1,0,0,0,0,0,0
INVOICE.jpg,79.94431257940532,38.01204251780176,0.9779231824761759,1,77.00886187797698,2.237373557727602,0.7700886187797698,7233.016199404327,0.8199020497465123,1444.9153763751688,0.740608628558864,0,0,1,0,0,1,0,0,0,0,0
INVOICE.jpg,35.78849488617158,31.03209605148401,0.9377467098703373,1,33.05806080646059,1.226886692092303,0.3305806080646059,1449.5431939990146,0.7539170883681776,962.99098534853,0.5492186229708458,0,1,0,0,0,1,0,0,0,0,0
INVOICE.jpg,56.89973230511171,30.55162501740582,0.8348362753595551,1,46.7907413185138,1.981289967261808,0.467907413185138,3664.078243994312,0.5975236682580717,933.4017912041772,0.5935127483667816,0,0,0,0,1,0,0,0,0,0,1
INVOICE.jpg,36.19729421641758,56.093922794023406,0.9111692773283111,1,32.48804414146323,0.6864871843535113,0.3248804414146322,1482.8475651764352,0.7117879389120341,3146.5281744218587,0.5922513447794109,0,1,0,0,1,0,0,0,0,0,0
INVOICE.jpg,53.86090530907167,30.550442794405683,0.8820111195359436,1,46.79463887989928,1.8755483822357777,0.4679463887989927,3283.156542228141,0.6669612611325861,933.329554934254,0.5974837464985989,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,6.653652979388178,24.121906628806755,0.8214134149147327,1,5.3835695581726055,0.2934408978889629,0.053835695581726,50.1030986533739,0.5784636472924236,581.8663794088712,0.3892168449449996,1,1,0,0,1,0,1,0,0,0,1
INVOICE.jpg,74.09570081467844,27.34904170546957,0.7224337790676023,1,52.72777497262665,2.882192787569573,0.5272777497262665,6213.414304230806,0.4474541882183618,747.9700822075141,0.6147083891563349,0,0,1,1,0,0,1,0,0,0,0
INVOICE.jpg,86.82974052026444,22.369723340031456,0.8310697249017897,1,71.08113531074659,4.1293340489653145,0.7108113531074659,8532.598278425137,0.5921441080661319,500.4045223095481,0.687369823610016,0,0,1,0,1,0,1,0,0,0,0
INVOICE.jpg,67.3133649189359,35.47396113442628,0.9866539499814895,1,65.42060419997394,2.018662657651766,0.6542060419997393,5127.986754990755,0.8346073534071292,1258.401918566786,0.6913317569196482,0,0,0,0,0,1,0,0,0,0,0
INVOICE.jpg,46.90683108119048,45.05812663519325,0.6644823129203515,2,30.70208787292522,1.1074779789551286,0.3070208787292521,2490.098236848504,0.3785465913785836,2030.234775873112,0.5134441713532231,0,1,0,1,0,0,0,1,0,1,1
INVOICE.jpg,69.11364083238658,21.688309610024064,0.9000669936562702,1,61.275519035308726,3.390081926791728,0.6127551903530873,5405.947656301644,0.6945478335643314,470.38277374026217,0.6424030211697468,0,0,0,0,1,0,1,0,0,0,0
INVOICE.jpg,49.533784428018684,39.49889223560931,0.6097359113088461,1,29.750322289986112,1.3341010603671708,0.2975032228998611,2776.817337892063,0.3187396103734816,1560.1624878402774,0.5110316890796909,0,0,0,1,0,0,0,0,0,0,0
INVOICE.jpg,41.48019035345062,42.87102967590604,0.7414092395472923,1,30.293337653889623,1.029316566045128,0.3029333765388962,1947.2682115872533,0.4712685703755952,1837.925185472416,0.5304610894415505,0,1,0,1,0,0,0,0,1,0,1
INVOICE.jpg,12.72026363072679,34.27814600713847,0.5864463818937811,1,7.348062039967274,0.3947761630469382,0.0734806203996727,183.1203110402792,0.2948554173836647,1174.9912936867029,0.3559710439520244,1,1,0,1,0,0,0,0,1,0,1
INVOICE.jpg,34.4890318531025,18.68038143593271,0.9812203345070615,1,33.334652651424285,1.964117145033289,0.3333465265142429,1346.189812318152,0.8254401104682353,348.95665059193936,0.5337654422035741,0,1,0,0,0,1,1,0,0,0,1
INVOICE.jpg,73.4963636140498,36.904199883424745,0.7313326943642187,1,52.94552169802538,2.1186645149963903,0.5294552169802538,6113.30405668699,0.4585455331327396,1361.919969035767,0.634471038564068,0,0,1,1,0,0,0,0,0,0,0
INVOICE.jpg,42.54058508153537,30.574360817733577,0.8921919111515102,1,37.38609722753986,1.4801925170471537,0.3738609722753985,2048.1002479395083,0.682447193350638,934.7915394129624,0.5586807846546264,0,1,0,0,1,0,0,0,0,0,1
nan.jpg,42.67659885240394,38.28225880970021,0.8052615488386589,1,33.85128456565497,1.1859445420074592,0.3385128456565497,2061.21784699978,0.5559380675909086,1465.5313395728692,0.5464311382163327,0,1,0,0,1,0,0,0,0,0,0
INVOICE.jpg,54.04533947368196,24.44391423902436,0.9874639775851621,1,52.56878042417491,2.352120821524069,0.5256878042417491,3305.67985380888,0.8359783153534889,597.5049433247779,0.6201319496719377,0,0,0,0,0,1,1,0,0,0,0
INVOICE.jpg,60.37191518517522,58.01417601927999,0.7651172900604493,1,45.49999620000055,1.1070646001754438,0.4549999620000055,4124.907359807595,0.5018899756082353,3365.6446191960013,0.6387720752752131,0,0,0,0,1,0,0,0,0,0,1
INVOICE.jpg,55.77538059873743,60.88659064937285,0.9799932691051687,2,53.84111265616795,0.9745250911226488,0.5384111265616794,3520.7028982956267,0.8233768925681033,3707.176920904297,0.6803712153795455,0,0,0,0,0,1,0,1,0,0,0
INVOICE.jpg,10.529471946403195,12.369624585629488,1.0,1,10.896733501227027,0.9055703281304198,0.1089673350122703,125.47507862165224,0.9463138202511052,153.00761238940947,0.4544200490175006,1,1,0,0,0,1,1,0,0,0,1
INVOICE.jpg,67.9197863287105,58.135390162905,0.828273825310843,1,55.41389010714751,1.2428761618990918,0.5541389010714751,5220.798296670089,0.5881666063915097,3379.723589393191,0.687585674779901,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,60.64106259545734,35.478370489899035,0.8806772390487269,1,52.605598482612685,1.8183407526734603,0.5260559848261268,4161.768303198479,0.6649454727181827,1258.7147726185387,0.632152592297627,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,71.51493249823807,24.00033567963744,0.9206982858268932,1,64.85783664514751,3.1699436736737825,0.6485783664514752,5788.123098944711,0.7267535438310866,576.0161127352776,0.6626541198230138,0,0,1,0,0,1,1,0,0,0,0
INVOICE.jpg,6.0838290739380865,48.4180225804877,1.0,1,6.123378047254202,0.1336725068617649,0.061233780472542,41.88883680499588,0.8951253262091714,2344.304910604617,0.5006273210953284,1,1,0,0,0,1,0,0,0,0,0
nan.jpg,61.748706191434344,41.62016278707164,0.7851224187134834,1,47.75442627802126,1.578324230189987,0.4775442627802125,4315.190941960256,0.5284784056640178,1732.2379504223425,0.6175935418471514,0,0,0,0,1,0,0,0,0,0,0
INVOICE.jpg,56.94677653688948,47.67236445878856,0.8425037069576703,1,47.25952554336039,1.2707923465487545,0.4725952554336038,3670.1396083549416,0.6085498081596501,2272.654333091567,0.6304142077380221,0,0,0,0,1,0,0,0,0,0,1
INVOICE.jpg,82.93563911568673,31.84591400645128,0.903275627499939,1,73.79210152120805,2.77050928813592,0.7379210152120805,7784.427609243354,0.6995086241730182,1014.16223890629,0.7152229522295847,0,0,1,0,1,0,0,0,0,0,0
INVOICE.jpg,61.302891264318774,53.11088023793,0.9610524457598258,1,58.033189107291385,1.2279186533997282,0.5803318910729138,4253.106017841661,0.7918568274185037,2820.765599647744,0.6959293881690314,0,0,0,0,0,1,0,0,0,0,0
