sample_id,weight,slice
387,0.31649575895682996,low
388,0.31649575895682996,low
389,0.31649575895682996,low
390,0.31649575895682996,low
391,0.31649575895682996,low
392,0.31649575895682996,low
393,0.31649575895682996,low
394,0.31649575895682996,low
395,0.31649575895682996,low
396,2.2999080036798527,medium
397,0.31649575895682996,low
398,0.31649575895682996,low
399,0.31649575895682996,low
400,0.31649575895682996,low
401,0.31649575895682996,low
402,0.31649575895682996,low
403,0.31649575895682996,low
404,0.31649575895682996,low
405,0.31649575895682996,low
406,0.31649575895682996,low
407,0.31649575895682996,low
408,0.31649575895682996,low
409,0.31649575895682996,low
410,0.31649575895682996,low
411,0.31649575895682996,low
412,2.5278058645096055,
413,0.31649575895682996,low
414,0.31649575895682996,low
415,2.2999080036798527,medium
416,0.31649575895682996,low
417,0.31649575895682996,low
418,2.2999080036798527,medium
419,0.31649575895682996,low
420,0.31649575895682996,low
421,2.5278058645096055,
422,0.31649575895682996,low
423,0.31649575895682996,low
424,2.5278058645096055,
425,2.5278058645096055,
426,0.31649575895682996,low
427,0.31649575895682996,low
428,0.31649575895682996,low
429,2.5278058645096055,
430,0.31649575895682996,low
431,2.5278058645096055,
432,0.31649575895682996,low
433,0.31649575895682996,low
434,0.31649575895682996,low
435,0.31649575895682996,low
436,0.31649575895682996,low
437,2.5278058645096055,
438,0.31649575895682996,low
439,2.2999080036798527,medium
440,0.31649575895682996,low
441,0.31649575895682996,low
442,0.31649575895682996,low
443,0.31649575895682996,low
444,0.31649575895682996,low
445,0.31649575895682996,low
446,0.31649575895682996,low
447,0.31649575895682996,low
448,0.31649575895682996,low
449,0.31649575895682996,low
450,0.31649575895682996,low
451,0.31649575895682996,low
452,0.31649575895682996,low
453,2.2999080036798527,medium
454,2.5278058645096055,
455,0.31649575895682996,low
456,0.31649575895682996,low
457,0.31649575895682996,low
458,2.2999080036798527,medium
459,0.31649575895682996,low
460,2.2999080036798527,medium
461,2.2999080036798527,medium
462,0.31649575895682996,low
463,0.31649575895682996,low
464,0.31649575895682996,low
465,2.2999080036798527,medium
466,0.31649575895682996,low
467,0.31649575895682996,low
468,2.5278058645096055,
469,0.31649575895682996,low
470,0.31649575895682996,low
471,0.31649575895682996,low
472,0.31649575895682996,low
473,0.31649575895682996,low
474,2.5278058645096055,
475,0.31649575895682996,low
476,2.5278058645096055,
477,0.31649575895682996,low
478,0.31649575895682996,low
479,2.5278058645096055,
480,0.31649575895682996,low
481,2.2999080036798527,medium
482,0.31649575895682996,low
483,0.31649575895682996,low
484,0.31649575895682996,low
485,0.31649575895682996,low
486,0.31649575895682996,low
487,0.31649575895682996,low
488,2.5278058645096055,
489,0.31649575895682996,low
490,2.5278058645096055,
491,0.31649575895682996,low
492,0.31649575895682996,low
493,0.31649575895682996,low
494,0.31649575895682996,low
495,0.31649575895682996,low
496,0.31649575895682996,low
497,0.31649575895682996,low
498,0.31649575895682996,low
499,2.5278058645096055,
500,0.31649575895682996,low
501,0.31649575895682996,low
502,0.31649575895682996,low
503,0.31649575895682996,low
504,0.31649575895682996,low
505,0.31649575895682996,low
506,0.31649575895682996,low
507,0.31649575895682996,low
508,0.31649575895682996,low
509,0.31649575895682996,low
510,2.2999080036798527,medium
511,0.31649575895682996,low
512,0.31649575895682996,low
513,0.31649575895682996,low
514,0.31649575895682996,low
515,0.31649575895682996,low
516,0.31649575895682996,low
517,0.31649575895682996,low
518,0.31649575895682996,low
519,0.31649575895682996,low
520,0.31649575895682996,low
521,0.31649575895682996,low
522,0.31649575895682996,low
523,0.31649575895682996,low
524,2.2999080036798527,medium
525,0.31649575895682996,low
526,0.31649575895682996,low
527,2.2999080036798527,medium
528,2.5278058645096055,
529,0.31649575895682996,low
530,0.31649575895682996,low
531,0.31649575895682996,low
532,0.31649575895682996,low
533,0.31649575895682996,low
534,0.31649575895682996,low
535,0.31649575895682996,low
536,0.31649575895682996,low
537,0.31649575895682996,low
538,2.2999080036798527,medium
539,0.31649575895682996,low
540,0.31649575895682996,low
541,0.31649575895682996,low
542,0.31649575895682996,low
543,0.31649575895682996,low
544,0.31649575895682996,low
545,0.31649575895682996,low
546,2.2999080036798527,medium
547,2.2999080036798527,medium
548,0.31649575895682996,low
549,2.2999080036798527,medium
550,0.31649575895682996,low
551,0.31649575895682996,low
552,0.31649575895682996,low
553,0.31649575895682996,low
554,2.5278058645096055,
555,0.31649575895682996,low
556,0.31649575895682996,low
557,0.31649575895682996,low
558,0.31649575895682996,low
559,0.31649575895682996,low
560,0.31649575895682996,low
561,0.31649575895682996,low
562,2.2999080036798527,medium
563,0.31649575895682996,low
564,2.2999080036798527,medium
565,0.31649575895682996,low
566,0.31649575895682996,low
567,0.31649575895682996,low
568,0.31649575895682996,low
569,0.31649575895682996,low
570,0.31649575895682996,low
571,0.31649575895682996,low
572,0.31649575895682996,low
573,0.31649575895682996,low
574,0.31649575895682996,low
575,0.31649575895682996,low
576,2.5278058645096055,
577,0.31649575895682996,low
578,0.31649575895682996,low
579,0.31649575895682996,low
580,0.31649575895682996,low
581,2.5278058645096055,
582,0.31649575895682996,low
583,0.31649575895682996,low
584,0.31649575895682996,low
585,2.2999080036798527,medium
586,2.2999080036798527,medium
587,0.31649575895682996,low
588,0.31649575895682996,low
589,0.31649575895682996,low
590,0.31649575895682996,low
591,0.31649575895682996,low
592,0.31649575895682996,low
593,0.31649575895682996,low
594,0.31649575895682996,low
595,0.31649575895682996,low
596,0.31649575895682996,low
597,0.31649575895682996,low
598,2.5278058645096055,
599,0.31649575895682996,low
600,0.31649575895682996,low
601,0.31649575895682996,low
602,0.31649575895682996,low
603,2.2999080036798527,medium
604,0.31649575895682996,low
605,2.5278058645096055,
606,2.5278058645096055,
607,0.31649575895682996,low
608,0.31649575895682996,low
609,0.31649575895682996,low
610,2.5278058645096055,
611,0.31649575895682996,low
612,0.31649575895682996,low
613,0.31649575895682996,low
614,2.2999080036798527,medium
615,0.31649575895682996,low
616,0.31649575895682996,low
617,0.31649575895682996,low
618,0.31649575895682996,low
619,2.2999080036798527,medium
620,0.31649575895682996,low
621,0.31649575895682996,low
622,0.31649575895682996,low
623,0.31649575895682996,low
624,2.5278058645096055,
625,0.31649575895682996,low
626,0.31649575895682996,low
627,0.31649575895682996,low
628,0.31649575895682996,low
629,2.2999080036798527,medium
630,0.31649575895682996,low
631,0.31649575895682996,low
632,0.31649575895682996,low
633,0.31649575895682996,low
634,0.31649575895682996,low
635,0.31649575895682996,low
636,0.31649575895682996,low
637,0.31649575895682996,low
638,0.31649575895682996,low
639,100.0,high
640,2.2999080036798527,medium
641,0.31649575895682996,low
642,0.31649575895682996,low
643,0.31649575895682996,low
644,0.31649575895682996,low
645,0.31649575895682996,low
646,0.31649575895682996,low
647,0.31649575895682996,low
648,0.31649575895682996,low
649,2.5278058645096055,
650,0.31649575895682996,low
651,2.5278058645096055,
652,2.5278058645096055,
653,0.31649575895682996,low
654,0.31649575895682996,low
655,0.31649575895682996,low
656,0.31649575895682996,low
657,0.31649575895682996,low
658,2.2999080036798527,medium
659,0.31649575895682996,low
660,0.31649575895682996,low
661,0.31649575895682996,low
662,0.31649575895682996,low
663,0.31649575895682996,low
664,0.31649575895682996,low
665,0.31649575895682996,low
666,0.31649575895682996,low
667,0.31649575895682996,low
668,0.31649575895682996,low
669,0.31649575895682996,low
670,0.31649575895682996,low
671,0.31649575895682996,low
672,2.2999080036798527,medium
673,0.31649575895682996,low
674,0.31649575895682996,low
675,0.31649575895682996,low
676,0.31649575895682996,low
677,0.31649575895682996,low
678,2.2999080036798527,medium
679,0.31649575895682996,low
680,0.31649575895682996,low
681,0.31649575895682996,low
682,2.5278058645096055,
683,0.31649575895682996,low
684,0.31649575895682996,low
685,2.5278058645096055,
686,2.2999080036798527,medium
687,0.31649575895682996,low
688,0.31649575895682996,low
689,2.2999080036798527,medium
690,0.31649575895682996,low
691,0.31649575895682996,low
692,0.31649575895682996,low
693,0.31649575895682996,low
694,0.31649575895682996,low
695,2.2999080036798527,medium
696,2.2999080036798527,medium
697,0.31649575895682996,low
698,2.2999080036798527,medium
699,0.31649575895682996,low
700,0.31649575895682996,low
701,0.31649575895682996,low
702,2.2999080036798527,medium
703,0.31649575895682996,low
704,0.31649575895682996,low
705,2.2999080036798527,medium
706,0.31649575895682996,low
707,0.31649575895682996,low
708,2.5278058645096055,
709,0.31649575895682996,low
710,0.31649575895682996,low
711,0.31649575895682996,low
712,0.31649575895682996,low
713,0.31649575895682996,low
714,2.5278058645096055,
715,0.31649575895682996,low
716,0.31649575895682996,low
717,0.31649575895682996,low
718,0.31649575895682996,low
719,0.31649575895682996,low
720,0.31649575895682996,low
721,0.31649575895682996,low
722,0.31649575895682996,low
723,0.31649575895682996,low
724,0.31649575895682996,low
725,0.31649575895682996,low
726,0.31649575895682996,low
727,0.31649575895682996,low
728,0.31649575895682996,low
729,0.31649575895682996,low
730,0.31649575895682996,low
731,0.31649575895682996,low
732,0.31649575895682996,low
733,2.2999080036798527,medium
734,2.5278058645096055,
735,0.31649575895682996,low
736,0.31649575895682996,low
737,2.2999080036798527,medium
738,0.31649575895682996,low
739,2.5278058645096055,
740,0.31649575895682996,low
741,2.5278058645096055,
742,0.31649575895682996,low
743,0.31649575895682996,low
744,0.31649575895682996,low
745,0.31649575895682996,low
746,0.31649575895682996,low
747,0.31649575895682996,low
748,0.31649575895682996,low
749,0.31649575895682996,low
750,2.5278058645096055,
751,0.31649575895682996,low
752,0.31649575895682996,low
753,0.31649575895682996,low
754,2.2999080036798527,medium
755,0.31649575895682996,low
756,0.31649575895682996,low
757,0.31649575895682996,low
758,0.31649575895682996,low
759,0.31649575895682996,low
760,0.31649575895682996,low
761,0.31649575895682996,low
762,0.31649575895682996,low
763,0.31649575895682996,low
764,0.31649575895682996,low
765,0.31649575895682996,low
766,0.31649575895682996,low
767,2.2999080036798527,medium
768,0.31649575895682996,low
769,0.31649575895682996,low
770,0.31649575895682996,low
771,0.31649575895682996,low
772,2.2999080036798527,medium
773,0.31649575895682996,low
774,0.31649575895682996,low
775,0.31649575895682996,low
776,0.31649575895682996,low
777,2.2999080036798527,medium
778,0.31649575895682996,low
779,0.31649575895682996,low
780,2.5278058645096055,
781,0.31649575895682996,low
782,2.5278058645096055,
783,0.31649575895682996,low
784,0.31649575895682996,low
785,0.31649575895682996,low
786,0.31649575895682996,low
787,0.31649575895682996,low
788,0.31649575895682996,low
789,0.31649575895682996,low
790,0.31649575895682996,low
791,0.31649575895682996,low
792,0.31649575895682996,low
793,2.2999080036798527,medium
794,0.31649575895682996,low
795,0.31649575895682996,low
796,0.31649575895682996,low
797,0.31649575895682996,low
798,0.31649575895682996,low
799,0.31649575895682996,low
800,2.5278058645096055,
801,0.31649575895682996,low
802,0.31649575895682996,low
803,0.31649575895682996,low
804,0.31649575895682996,low
805,0.31649575895682996,low
806,0.31649575895682996,low
807,0.31649575895682996,low
808,0.31649575895682996,low
809,0.31649575895682996,low
810,0.31649575895682996,low
811,0.31649575895682996,low
812,0.31649575895682996,low
813,0.31649575895682996,low
814,0.31649575895682996,low
815,0.31649575895682996,low
816,2.5278058645096055,
817,0.31649575895682996,low
818,0.31649575895682996,low
819,0.31649575895682996,low
820,0.31649575895682996,low
821,2.2999080036798527,medium
822,0.31649575895682996,low
823,0.31649575895682996,low
824,0.31649575895682996,low
825,0.31649575895682996,low
826,2.2999080036798527,medium
827,0.31649575895682996,low
828,0.31649575895682996,low
829,0.31649575895682996,low
830,0.31649575895682996,low
831,0.31649575895682996,low
832,0.31649575895682996,low
833,0.31649575895682996,low
834,2.5278058645096055,
835,0.31649575895682996,low
836,0.31649575895682996,low
837,0.31649575895682996,low
838,0.31649575895682996,low
839,0.31649575895682996,low
840,0.31649575895682996,low
841,0.31649575895682996,low
842,0.31649575895682996,low
843,0.31649575895682996,low
844,0.31649575895682996,low
845,0.31649575895682996,low
846,2.5278058645096055,
847,0.31649575895682996,low
848,0.31649575895682996,low
849,0.31649575895682996,low
850,0.31649575895682996,low
851,0.31649575895682996,low
852,0.31649575895682996,low
853,2.5278058645096055,
854,0.31649575895682996,low
855,2.5278058645096055,
856,0.31649575895682996,low
857,0.31649575895682996,low
858,0.31649575895682996,low
859,0.31649575895682996,low
860,0.31649575895682996,low
861,0.31649575895682996,low
862,2.5278058645096055,
863,0.31649575895682996,low
864,0.31649575895682996,low
865,0.31649575895682996,low
866,0.31649575895682996,low
867,0.31649575895682996,low
868,0.31649575895682996,low
869,0.31649575895682996,low
870,0.31649575895682996,low
871,0.31649575895682996,low
872,0.31649575895682996,low
873,2.5278058645096055,
874,0.31649575895682996,low
875,0.31649575895682996,low
876,0.31649575895682996,low
877,2.2999080036798527,medium
878,0.31649575895682996,low
879,0.31649575895682996,low
880,0.31649575895682996,low
881,0.31649575895682996,low
882,0.31649575895682996,low
883,0.31649575895682996,low
884,0.31649575895682996,low
885,0.31649575895682996,low
886,0.31649575895682996,low
887,0.31649575895682996,low
888,0.31649575895682996,low
889,0.31649575895682996,low
890,0.31649575895682996,low
891,0.31649575895682996,low
892,0.31649575895682996,low
893,0.31649575895682996,low
894,0.31649575895682996,low
895,0.31649575895682996,low
896,0.31649575895682996,low
897,0.31649575895682996,low
898,0.31649575895682996,low
899,2.2999080036798527,medium
900,0.31649575895682996,low
901,0.31649575895682996,low
902,0.31649575895682996,low
903,0.31649575895682996,low
904,0.31649575895682996,low
905,2.5278058645096055,
906,0.31649575895682996,low
907,0.31649575895682996,low
908,0.31649575895682996,low
909,2.5278058645096055,
910,0.31649575895682996,low
911,0.31649575895682996,low
912,0.31649575895682996,low
913,0.31649575895682996,low
914,0.31649575895682996,low
915,0.31649575895682996,low
916,2.2999080036798527,medium
917,2.5278058645096055,
918,0.31649575895682996,low
919,2.2999080036798527,medium
920,0.31649575895682996,low
921,0.31649575895682996,low
922,0.31649575895682996,low
923,0.31649575895682996,low
924,0.31649575895682996,low
925,0.31649575895682996,low
926,0.31649575895682996,low
927,0.31649575895682996,low
928,0.31649575895682996,low
929,0.31649575895682996,low
930,0.31649575895682996,low
931,0.31649575895682996,low
932,0.31649575895682996,low
933,0.31649575895682996,low
934,0.31649575895682996,low
935,2.5278058645096055,
936,0.31649575895682996,low
937,2.2999080036798527,medium
938,0.31649575895682996,low
939,0.31649575895682996,low
940,2.2999080036798527,medium
941,2.5278058645096055,
942,0.31649575895682996,low
943,2.2999080036798527,medium
944,0.31649575895682996,low
945,0.31649575895682996,low
946,0.31649575895682996,low
947,0.31649575895682996,low
948,2.5278058645096055,
949,0.31649575895682996,low
950,0.31649575895682996,low
951,0.31649575895682996,low
952,0.31649575895682996,low
953,0.31649575895682996,low
954,0.31649575895682996,low
955,0.31649575895682996,low
956,0.31649575895682996,low
957,0.31649575895682996,low
958,0.31649575895682996,low
959,0.31649575895682996,low
960,0.31649575895682996,low
961,0.31649575895682996,low
962,0.31649575895682996,low
963,2.2999080036798527,medium
964,2.5278058645096055,
965,0.31649575895682996,low
966,0.31649575895682996,low
967,0.31649575895682996,low
968,0.31649575895682996,low
969,0.31649575895682996,low
970,0.31649575895682996,low
971,0.31649575895682996,low
972,0.31649575895682996,low
973,0.31649575895682996,low
974,0.31649575895682996,low
975,0.31649575895682996,low
976,2.2999080036798527,medium
977,0.31649575895682996,low
978,0.31649575895682996,low
979,2.5278058645096055,
980,0.31649575895682996,low
981,0.31649575895682996,low
982,0.31649575895682996,low
983,0.31649575895682996,low
984,0.31649575895682996,low
985,0.31649575895682996,low
986,0.31649575895682996,low
987,0.31649575895682996,low
988,0.31649575895682996,low
989,0.31649575895682996,low
990,0.31649575895682996,low
991,0.31649575895682996,low
992,0.31649575895682996,low
993,0.31649575895682996,low
994,0.31649575895682996,low
995,0.31649575895682996,low
996,2.5278058645096055,
997,0.31649575895682996,low
998,0.31649575895682996,low
999,0.31649575895682996,low
1000,0.31649575895682996,low
1001,0.31649575895682996,low
1002,0.31649575895682996,low
1003,0.31649575895682996,low
1004,0.31649575895682996,low
1005,0.31649575895682996,low
1006,0.31649575895682996,low
1007,0.31649575895682996,low
1008,0.31649575895682996,low
1009,0.31649575895682996,low
1010,0.31649575895682996,low
1011,0.31649575895682996,low
1012,2.2999080036798527,medium
1013,0.31649575895682996,low
1014,0.31649575895682996,low
1015,0.31649575895682996,low
1016,0.31649575895682996,low
1017,0.31649575895682996,low
1018,2.5278058645096055,
1019,0.31649575895682996,low
1020,0.31649575895682996,low
1021,0.31649575895682996,low
1022,2.2999080036798527,medium
1023,0.31649575895682996,low
1024,2.5278058645096055,
1025,0.31649575895682996,low
1026,0.31649575895682996,low
1027,0.31649575895682996,low
1028,2.2999080036798527,medium
1029,0.31649575895682996,low
1030,0.31649575895682996,low
1031,0.31649575895682996,low
1032,0.31649575895682996,low
1033,2.5278058645096055,
1034,0.31649575895682996,low
1035,2.5278058645096055,
1036,2.5278058645096055,
1037,0.31649575895682996,low
1038,0.31649575895682996,low
1039,0.31649575895682996,low
1040,0.31649575895682996,low
1041,2.5278058645096055,
1042,0.31649575895682996,low
1043,0.31649575895682996,low
1044,0.31649575895682996,low
1045,2.5278058645096055,
1046,0.31649575895682996,low
1047,2.2999080036798527,medium
1048,0.31649575895682996,low
1049,0.31649575895682996,low
1050,0.31649575895682996,low
1051,0.31649575895682996,low
1052,0.31649575895682996,low
1053,0.31649575895682996,low
1054,0.31649575895682996,low
1055,0.31649575895682996,low
1056,2.2999080036798527,medium
1057,0.31649575895682996,low
1058,0.31649575895682996,low
1059,2.2999080036798527,medium
1060,0.31649575895682996,low
1061,0.31649575895682996,low
1062,0.31649575895682996,low
1063,0.31649575895682996,low
1064,0.31649575895682996,low
1065,0.31649575895682996,low
1066,0.31649575895682996,low
1067,0.31649575895682996,low
1068,0.31649575895682996,low
1069,0.31649575895682996,low
